10h_Specimen_001_Tube_010_010_FITC,10h_Specimen_001_Tube_011_011_FITC,10h_Specimen_001_Tube_012_012_FITC,24h_Specimen_001_Tube_010_011_FITC,24h_Specimen_001_Tube_011_012_FITC,24h_Specimen_001_Tube_012_013_FITC,2h_Specimen_001_Tube_010_010_FITC,2h_Specimen_001_Tube_011_011_FITC,2h_Specimen_001_Tube_012_012_FITC,48h_Specimen_001_Tube_010_010_FITC,48h_Specimen_001_Tube_011_011_FITC,48h_Specimen_001_Tube_012_012_FITC,6h_Specimen_001_Tube_010_010_FITC,6h_Specimen_001_Tube_011_011_FITC,6h_Specimen_001_Tube_012_012_FITC,72h_Specimen_001_Tube_010_010_FITC,72h_Specimen_001_Tube_011_011_FITC,72h_Specimen_001_Tube_012_012_FITC
1985.1412,2812.3276,1940.9631,2367.244,,,539.5806,856.038,979.1453,1442.2137,-3.6796577,53.570736,2441.9202,1600.9381,34.118237,-1.8514172,24.68533,694.0774
2279.508,1389.2316,2279.9714,78.23628,,,7.5678816,111.30749,7.1366577,1679.7401,995.2757,12.498691,1886.1805,2112.0706,762.87524,5532.573,-17.0012,15.835453
2155.391,1633.2076,2176.1824,1479.7054,,,2208.0212,472.4289,817.737,4291.286,1775.6571,3154.7207,82.63337,2229.0913,1353.511,-3.4211164,576.68713,728.63794
2137.5498,1705.0221,1551.7185,75.98806,,,880.7566,920.02216,510.60638,2952.3735,28.6226,-47.390984,66.77591,1493.5653,1357.5192,3960.8523,3.4356513,7.972574
267.07953,2147.2715,2288.067,1315.8247,,,662.6244,1141.1544,328.7553,-5.207623,36.057537,-2.3060274,10.4194355,1867.5002,4.710221,1844.0844,970.15717,5.934814
2450.406,2147.5134,2822.7441,1996.258,,,398.7474,797.5583,857.9369,2217.1072,31.497795,3003.407,1706.2509,2180.7842,2590.2876,3299.3594,2790.5151,22.99293
2354.1143,1987.8883,2870.8547,1120.6476,,,1775.1019,1826.0117,1178.8286,25.382698,30.394793,5.5345626,1085.5905,3.857956,1920.1792,1201.7292,2486.8535,5032.0073
3471.2327,2145.31,2362.7769,1417.7607,,,382.80212,-5.166184,20.214968,-27.08781,-10.928392,57.611954,2966.817,2245.7573,1129.5256,1468.5093,-5.130666,7.156762
2.2483582,1758.762,3173.597,31.701923,,,1468.9882,827.9246,1940.9695,3447.388,1825.3627,2765.8723,1552.8314,1435.755,1734.3528,8.323813,-2.508091,18.293589
3943.5215,1463.051,2156.9436,2876.525,,,142.97884,712.3795,335.7034,6814.218,3198.5464,3013.973,2227.5225,1372.7825,2037.1226,-2.3441596,215.58183,4.6264706
1363.2661,1842.7614,2268.4229,2756.441,,,297.66626,1499.9413,206.77542,-9.274645,3762.8535,2035.343,6459.388,2367.5105,2667.143,2036.2319,2055.2627,9.774679
3452.3826,1817.7825,2130.6606,2104.065,,,954.2894,782.86847,78.0454,2993.8767,10.408799,59.46007,1043.6616,2057.2502,1579.318,2618.191,5021.96,4.2515764
2839.5803,2763.8838,1840.822,1875.1069,,,646.26904,647.77454,327.1164,2223.6367,-6.459838,3.2059689,1795.4155,831.6021,1940.9382,-5.1609383,1681.4056,4341.1694
3455.8364,1805.8826,1215.8801,3774.7864,,,1073.5872,1810.0356,0.53810644,1001.88135,2054.601,3563.7314,2079.5935,2075.0493,1701.3944,-1.247127,-12.932916,28.187706
2126.1768,1587.7463,1424.166,1880.796,,,1791.1947,1222.5292,1381.1696,4379.22,3328.8318,3209.7485,1203.3916,11.478026,162.81003,-1.0,-14.610002,5270.7495
1492.9858,1503.3605,2291.7966,88.31491,,,20.854773,676.0554,329.9159,4138.375,8.776156,7.257264,2241.198,282.608,1362.487,14.315271,21.73595,2805.5127
1666.6704,2014.1388,1921.721,1551.8188,,,855.72345,151.80203,1680.2601,-1.7789432,3321.6367,14.5454445,1420.1844,2242.7124,1393.7845,12.565235,12.319575,4.6204805
86.94295,1999.0088,3003.2664,16.372925,,,656.6924,299.93878,114.04006,3734.6335,3.545805,37.86594,1459.7062,2198.097,1859.9487,3716.6035,978.96045,2325.886
2674.575,2423.533,150.46754,24.629574,,,1273.798,1727.2007,288.5678,3724.3794,318.3259,6048.665,1858.7256,1411.6997,1115.7715,974.6657,1598.301,2599.0815
2714.486,2280.501,1425.8853,1390.8788,,,1082.6979,750.51917,1036.5353,1690.9745,3865.4744,1006.20917,2465.1055,1883.9993,1494.6415,5828.2983,4031.4995,8.131906
2371.4773,169.14427,2411.163,1136.1869,,,1960.5186,1240.7206,485.5543,2456.5076,4920.445,20.590588,1582.5017,2.820544,1892.7603,44.33709,1491.5516,26.271177
1531.199,2223.7476,1768.658,2903.8333,,,1006.9596,21.278074,292.5273,4145.3354,-8.001252,2726.45,1820.5763,3.075632,2081.2334,3044.939,-4.374274,1275.4038
2225.3564,1822.7286,2180.9668,2020.2135,,,458.46686,909.65424,608.1683,2199.3396,14.658224,863.7168,-0.73745954,1728.8793,1768.0543,3412.4998,19.416145,1.7072859
113.1778,2065.3848,2626.027,4834.604,,,242.55847,1194.7955,116.056915,4055.8364,25.241966,1.995539,600.0285,1999.1035,2522.6616,1.0836604,1471.7151,2204.0679
3437.644,875.8582,4233.5215,5.110562,,,1016.63354,478.24158,186.45793,4965.7124,4.019454,7.9115896,2808.8882,2554.0923,3090.1877,6374.3643,-28.263418,5102.5576
27.73921,1342.0778,1442.7997,4213.8906,,,1630.1372,624.8182,1683.4167,5333.6807,3565.0808,8.481674,4.0653167,1190.127,3037.605,882.4655,3022.2844,5.2039084
2032.4491,49.781094,1729.2748,1261.9348,,,991.51807,1047.7057,9.779489,64.22626,1898.2322,2379.5051,1815.0515,1865.7521,1568.0726,0.17491245,1707.523,5.3663425
30.515554,1712.8644,86.134254,2718.3193,,,1632.8411,675.85913,40.966232,43.995186,1647.2997,3196.8606,1880.8309,1271.9822,2113.4854,4.3774524,1928.8417,2010.44
1676.6805,2452.968,30.449442,2507.068,,,530.06573,998.3433,738.74365,11.06514,1829.6323,378.6149,187.99187,2660.916,1616.7084,685.8139,13.190989,616.092
1960.5605,1888.1407,1794.1307,4311.925,,,693.44214,739.77,511.05823,1087.4802,554.41437,6.4237304,1590.0138,2023.0028,1382.4641,3580.009,2092.3992,1.6362889
2751.97,1928.1394,2166.1792,36.124035,,,599.18866,655.7032,819.21906,5226.02,1665.8427,21.577618,2250.215,1906.8723,2036.3546,2002.981,143.49849,-14.316449
1873.0151,2067.2815,2710.8757,10.813589,,,840.77496,1954.7787,938.1571,1.2460444,1.4596953,4427.364,1161.429,2.4730556,1179.1674,13.244559,2598.1455,937.12115
1843.3324,1441.0294,3.7218347,2859.6174,,,244.41367,1184.2085,767.9511,2167.6729,1795.7341,1336.0358,2130.8132,124.95207,2675.7715,201.01653,578.3819,2984.441
2105.9832,1270.7577,2550.4578,1975.2914,,,36.52721,1024.095,1355.9161,-1.0,783.4201,9.0772085,2230.8538,1166.3052,1522.679,2934.7473,-18.638884,1737.8987
454.25958,6926.312,1624.8915,1948.9838,,,918.1485,646.91956,911.6818,2295.121,7.9409847,4941.1978,2346.7888,1451.0532,-6.1636434,2919.9802,15.4589,15.736391
1382.6206,608.84015,1690.2748,2026.4807,,,639.276,1086.3143,488.66312,1180.7472,2072.2788,13.68566,2203.4443,1757.7601,1402.4104,-7.485829,-2.8984196,2.6317825
2104.508,3047.1697,915.7094,29.128723,,,857.76715,143.12537,764.5907,4442.6343,1759.1161,2958.7585,3425.2754,1616.0391,1082.1604,17.601793,3235.6045,5459.0933
3977.95,2406.4937,2399.1296,217.70268,,,883.0005,419.25064,631.5529,2264.2322,1568.3596,2190.8977,1.6703115,2190.218,1708.2375,7.5914116,593.8259,3870.3179
27.341558,2011.586,3304.465,306.50986,,,847.76196,582.0292,455.40802,3959.6416,2263.909,1703.2548,1890.7764,1372.8629,1200.4285,17.492706,4015.037,1424.3627
2687.0447,2625.8652,1740.5043,2237.6982,,,123.235435,112.28296,33.894173,25.62906,154.79608,2215.2095,1700.5044,1672.4324,2246.686,2552.339,2997.3452,20.43548
1656.1676,2493.069,2125.206,1480.437,,,81.69798,1071.7642,1070.1433,2941.1565,-4.13807,3662.6082,1343.7262,1665.6459,1604.7269,3265.4954,5333.3745,634.63983
1524.7169,3678.1326,60.51788,61.483364,,,669.6866,432.24124,765.1244,2490.0479,1644.4078,2496.114,1584.8967,2188.9338,2262.1824,28.251575,1660.3663,3682.3828
1780.1354,123.02956,364.76624,1620.2563,,,122.35391,1633.9248,-9.0848675,2016.2499,200.10077,-6.9323435,2612.0615,1604.1079,1326.17,1472.725,20.094055,217.82103
37.578815,1904.6334,2166.1965,2287.9375,,,137.08537,971.0885,13.492933,26.970922,3323.0334,2816.0862,1185.0453,1698.8904,1857.1884,2577.995,469.32388,-5.3110366
2502.7607,475.48972,2169.0063,114.06503,,,900.44855,845.55707,521.49896,1662.3186,6576.9414,19.01477,1636.684,1803.934,-16.01089,2374.811,4523.767,15.655794
1857.5817,2208.1206,2042.6681,111.03794,,,781.7518,998.13904,2110.8662,1862.5319,4493.512,2.6298416,1983.8556,976.0712,2791.1924,3.5132322,168.2992,1.5438349
1990.856,550.374,2355.563,1605.1478,,,325.80118,1011.8546,35.358784,25.497316,2055.6013,3203.1348,1984.5316,1388.3959,1564.1311,2.7743711,3027.3528,4.3425865
2466.6807,1538.413,2669.3186,3555.085,,,102.16141,1480.3822,891.8008,2509.3457,42.832817,10.227749,1105.3195,1344.9537,2453.4736,-5.210209,1624.2422,1760.4755
2509.7048,1558.3909,1939.1439,17.446836,,,1161.2782,58.17641,1644.2286,-24.594126,469.82385,30.393517,1660.724,1694.3528,1737.0823,-2.5918841,3348.4055,17.803242
2155.5183,2255.3618,181.86072,1529.7438,,,326.40964,946.4294,103.27084,6701.511,2824.0103,2815.5244,1317.3674,1900.5514,2070.3774,10.472044,675.25696,15.634846
2539.785,1379.0731,1026.8126,1682.737,,,7.7527227,624.0183,292.10504,3585.8372,414.05057,4283.5,2778.8486,2044.8009,1687.0219,4.109723,1434.1049,3.0112324
2190.9705,1723.4534,1817.8789,560.04486,,,631.7506,551.0236,1702.7599,57.541332,2831.6611,2294.0413,1392.153,1211.5616,2126.692,1079.2103,12.297667,-1.7511101
1843.5132,1731.4143,2279.1304,1882.7306,,,968.0945,6.6427846,329.02606,4474.859,3820.6077,2644.9475,1747.0183,3.129305,1517.8672,2009.4982,11.252372,-5.0121956
2287.1401,1761.2626,885.93243,2018.7621,,,57.272743,1430.711,705.2868,4466.9385,45.63288,1292.5444,2491.5708,1916.6145,1504.097,1778.7583,676.59204,1.1249471
3041.6294,1891.0995,41.181946,179.62656,,,1179.3073,577.2334,900.7432,25.728996,26.396183,1144.6332,2011.1705,512.6629,2100.89,3414.8047,-3.6995385,2.430178
3906.711,1572.4989,-7.112578,1200.3307,,,1919.6342,127.2841,1433.1794,3556.1052,26.76242,-2.5559716,1443.34,1764.9718,1882.7628,4.263015,2140.4985,1.8405895
4813.3936,2360.4294,2175.3953,85.578064,,,112.45782,1322.7625,541.13367,2171.4165,2338.2065,1952.7301,1354.0153,1107.0763,-2.450027,1987.7299,3649.9631,5.3940263
1873.1102,2046.4672,1856.6403,970.1318,,,637.44586,618.7295,1515.1848,1704.8241,1710.6176,2675.5916,2106.8337,1591.9235,999.0306,2545.0867,194.53156,10.382376
1463.7223,1557.1967,2520.4148,16.789865,,,602.8116,634.927,668.481,3872.4607,1707.2218,6.4012156,2322.3477,425.3496,1732.3036,1180.2322,-8.241323,2178.9097
2483.4768,1847.2112,3163.2183,65.97965,,,1155.3672,874.10736,632.48016,12.605848,362.50613,1728.5591,1964.0934,1413.866,1520.7299,-4.2511616,1704.6166,1644.2607
3630.2693,1638.0953,2570.9204,1600.2023,,,497.06277,1446.7773,664.7995,44.847095,-10.800248,4138.91,2214.909,967.5109,1874.1648,-1.0,2.4577262,3908.777
1911.0992,1907.7471,136.26236,12.0691805,,,920.8716,270.36325,684.3181,1279.8003,2143.4148,1891.7452,1179.4628,642.947,2257.4817,-38.44161,2534.9858,16.114735
2710.4294,1902.9247,-1.7938681,1661.2334,,,1792.3146,1467.5385,692.628,2354.4602,2.0850198,3476.121,1463.3158,1986.4562,1910.3817,7.581998,3157.436,1749.2345
5176.68,2957.0005,2753.3389,34.733337,,,1154.1632,984.2446,943.3464,2343.573,3.5688639,2173.8108,1354.263,1802.4972,2111.417,17.367168,6.0529995,15.829752
2534.4636,1105.6608,2298.606,453.06384,,,1387.3403,38.494995,871.1425,241.32668,2934.8828,1747.8992,173.64825,-1.7358556,960.7052,4007.0652,51.194996,9.073377
2155.7515,2612.2124,34.10487,14.344156,,,737.47174,1343.8726,105.57135,-2.0845282,2778.0234,2948.1497,1969.9954,1480.1112,1582.2268,896.633,17.293139,1319.9136
2214.1575,1628.9507,3.6600814,9.46531,,,1778.6704,869.3601,452.57187,5186.1562,3364.7522,1580.9331,2217.6396,1992.129,2246.3965,1045.7682,971.278,15.876961
194.98949,2105.5383,1779.3384,32.913906,,,501.95456,955.6482,920.2086,221.81154,3129.8467,10.532067,2136.8286,1891.1982,1557.325,0.18887436,1183.7518,-11.434309
1088.5707,1514.0419,2936.464,10.680953,,,878.3277,28.307024,612.4305,3585.2766,3457.6794,22.918243,1683.2719,1804.7075,2134.5776,24.88769,167.79991,37.237656
3119.9946,32.011322,2881.726,1820.5887,,,912.0168,927.89984,315.78433,4412.096,3.5991597,30.675703,1513.6653,2912.5044,2472.9521,2177.0317,3979.0527,17.101254
3860.3015,2721.2646,1626.5021,43.910465,,,1117.2129,1189.2799,393.3511,11.221069,16.108408,8.310115,2085.0354,1851.7148,2044.5703,1241.2357,1233.1658,-0.6481295
3688.3103,2257.426,78.53174,49.19348,,,1060.7004,1667.7991,539.85376,75.063034,3056.9583,8.484575,1099.9523,1988.3921,1634.8347,1534.946,30.554358,-11.250931
2538.3928,1796.8425,2041.4216,569.32196,,,78.10842,1770.499,1195.684,4729.083,-5.8197837,4114.4146,1857.39,1887.9711,968.7615,5095.58,952.383,2746.241
2893.8508,2304.0154,2350.0212,3607.0422,,,990.7425,1457.1526,750.3611,573.2471,5359.253,1465.4984,1658.7288,2214.574,1071.9653,6.024453,5179.9624,24.202492
3469.251,1832.452,2428.7837,27.258476,,,1732.699,1308.563,892.0596,5656.388,42.57442,2476.4446,1929.8148,2441.253,1070.2274,3103.1953,7.1602964,375.94943
1802.1113,2032.2572,3327.2979,1242.7422,,,697.4212,1016.0095,959.19366,-2.0223498,3158.2678,13.829779,2835.787,1615.2085,34.247284,5447.893,2457.1897,-2.9452405
3349.19,2209.7205,2080.9277,2147.404,,,737.00696,721.6783,1295.1383,3396.1672,22.169968,14.984848,1130.9021,1885.5864,1325.5164,4687.951,4259.8315,612.0185
2127.81,2869.6213,1613.163,3534.4868,,,658.65686,305.27576,664.37885,5592.7646,11.128641,1576.114,1691.4679,2396.3438,1681.1761,154.40166,-1.0,23.075758
2596.7405,2238.933,1699.5964,2237.234,,,544.72363,430.38135,1544.0386,64.488785,35.382504,2488.266,788.4648,2268.8894,1608.972,2486.8599,15.06949,8.448941
2860.038,150.745,1535.0576,1858.574,,,335.08838,747.87915,938.2455,2041.0845,4942.9097,4.680063,2794.3708,2336.1516,1941.3312,3811.5251,2227.2583,3850.894
1855.4945,2640.043,3.929131,2049.8562,,,538.95386,727.26086,283.01636,4140.4585,-5.614157,5.4506507,2536.4087,1857.6769,1482.2054,27.896238,-3.0333414,1684.162
2846.0122,2890.0767,2243.0847,1991.0253,,,-18.289614,1479.455,160.0695,837.9532,3503.7192,2886.2087,1860.4894,1997.3225,-6.7251205,-1.0,1336.0878,3010.157
2614.3577,31.512955,2825.2612,377.7491,,,1551.575,575.575,683.84296,3503.2893,3277.3582,1.3426976,1108.0404,2444.5374,2004.7485,6.156211,3778.937,18.211767
2515.386,1901.2594,3439.547,1274.6653,,,868.54114,747.32416,282.98874,7507.4253,3754.6736,2162.058,2224.6357,1759.0408,1417.2244,23.862663,94.49439,2.1397054
2062.6301,2385.0652,2854.6763,2414.0605,,,1215.2112,439.0541,1338.3217,3606.8728,3578.8132,0.09259212,2585.0967,1566.4277,2072.0613,3.842475,2836.0146,5073.9146
2711.6233,2167.6902,3119.7954,6817.704,,,659.1352,1490.7927,1080.2831,975.2121,1731.0784,2563.869,2786.0874,17.350939,1295.1456,3.8201323,2268.7039,2179.9714
3695.597,129.46294,1797.5175,3795.909,,,338.39783,481.61597,829.93567,2963.3342,40.510212,1714.2992,2005.5548,1715.7911,1899.0035,11.967228,6.868238,4.7977676
1929.8047,1932.8875,2956.454,1627.2345,,,506.1933,623.726,781.4221,2235.8286,3988.4011,2708.1484,2151.84,1926.9861,2176.681,2639.1792,1716.8998,4066.0251
1500.7714,2114.3733,2293.2808,17.187466,,,1530.0955,723.2715,395.7975,6.8800726,1992.7823,9951.101,1622.8159,1580.2771,1763.1587,3588.2417,1261.527,17.790392
8.6496315,2382.3748,1868.0283,3071.4395,,,813.92926,980.81494,1771.108,1851.1122,3124.0515,3047.446,1788.0695,1242.5696,2303.198,2112.2688,12.053888,-1.9644129
2776.7373,2506.3254,2990.2898,3258.663,,,1101.4764,284.35327,965.8107,21.872812,2643.4697,-1.0,1355.1165,1846.5973,1856.0558,2158.6177,7634.704,15.240982
2807.95,2747.3298,2695.4167,2230.077,,,1110.6276,674.6673,39.497623,11.12116,3433.9353,3176.2617,1614.6322,1696.914,993.93616,4437.1094,2787.0583,5245.5063
2013.7332,1986.296,3104.2183,1862.8806,,,-12.438898,7.297079,765.91504,1448.8252,0.11393583,10.932605,1829.9567,1694.1775,1788.5144,1554.1481,5.467946,-0.7839682
2788.7148,3134.057,1704.9274,1630.3978,,,541.5037,892.88135,767.8528,27.899696,-11.541187,3288.0544,2113.173,2001.9319,1826.2802,-1.6798837,1376.4116,5.423744
2756.564,2190.358,8.459933,118.022934,,,581.653,11.60904,1052.3518,3191.3125,161.29306,3543.1448,1847.6831,2538.0708,2286.154,627.055,429.27933,3568.6052
1932.125,3467.548,1150.5264,1669.7141,,,660.1312,640.8201,624.17175,23.006525,34.956013,2.550877,1978.5045,1497.9473,1.152256,1888.1117,1307.2054,8.092152
3465.875,2261.6873,2421.7776,4342.1895,,,402.72064,853.5452,1758.636,2918.414,-3.3194213,-1.680929,2364.836,2059.3306,2764.9768,2447.6716,3425.7043,1519.8402
2140.7688,1964.5537,1863.8253,934.2218,,,869.22675,73.24991,1167.9276,-8.206589,2407.2852,2611.507,1642.6879,1629.8019,1521.239,-3.0938957,490.11905,3.607636
3070.1372,1727.2347,1595.0557,1161.6555,,,1033.3733,226.00159,882.95905,4208.5405,2300.468,3678.336,1124.0468,2975.5103,1630.7498,693.8717,835.17676,292.98798
40.489407,1977.675,1847.9172,53.92542,,,765.80646,851.81036,933.93463,996.0843,2949.5667,5546.34,2100.8306,1446.8115,-1.5047472,1579.935,2495.9285,37.03932
2147.428,1792.9093,2105.191,1900.7521,,,927.7874,1057.3352,766.089,44.785366,4154.0005,410.50946,2846.7078,2235.8403,11.483788,3961.3674,2245.5283,66.12343
3041.613,3135.8984,854.66534,51.270256,,,119.21419,742.976,1030.7747,201.80312,2.0871568,2999.3142,2107.199,961.23047,1898.0627,2098.6338,2082.5579,8.086114
399.86707,2320.239,4.196597,3380.149,,,969.31335,153.19702,53.103954,5377.138,3980.4714,1012.3617,1504.2643,1779.508,41.113815,13.301036,11.024855,8.958167
3861.7307,1784.3256,5.631921,95.28816,,,666.3909,788.67017,670.20325,-1.5157466,3049.8245,11.011388,1811.4015,2353.8032,1496.2053,1859.8793,1219.9335,9.747294
2156.95,1960.3738,2161.4026,2328.9138,,,44.06667,1287.0157,533.829,14.50132,-2.4532778,2559.0503,1402.0726,1347.3842,1407.1133,3182.2302,770.2391,9.497742
1713.3572,2740.556,3263.271,3918.9512,,,515.1994,777.74384,768.1594,2584.6316,3126.7195,5441.6577,1510.9985,3558.2273,2553.7983,9.179333,1062.8374,24.643616
851.114,1451.5636,4593.8994,21.818813,,,149.11844,1100.7107,92.436104,3645.841,3617.4058,-8.151665,2187.527,995.6121,539.1938,1945.634,4306.09,3172.5122
1414.1558,1916.2443,2894.18,38.469437,,,1529.5714,34.468414,790.24725,-1.6810806,4146.775,3348.3374,1254.8339,1537.3402,2206.558,29.072985,35.177967,1.8112743
2412.8066,1087.2411,2366.5063,1069.013,,,615.91846,1276.4938,100.39024,3191.4607,2368.2773,0.4329195,1778.2516,2336.219,1748.2219,4593.035,2382.425,6153.2573
1401.6855,2766.8364,3268.1267,1485.0112,,,790.3963,5.808515,1535.6561,4435.1484,3110.4243,2163.0823,3099.516,2637.138,1728.1255,672.35236,3161.841,7525.1504
2422.6455,1838.6023,2923.1616,1936.9734,,,962.3415,1222.1993,1329.0105,37.717968,-14.98076,2942.5999,916.3598,2354.0247,3.9915066,3138.8896,1446.255,-3.552235
137.64874,112.407776,2470.224,21.206755,,,750.9885,879.73004,1253.6434,868.94904,1922.0339,6.8043103,1886.795,2463.3003,210.47864,-15.320334,3947.9834,25.337076
2295.813,73.0453,3267.0425,1245.288,,,84.523155,27.356138,106.99682,2575.7815,-10.383056,137.66974,2837.13,2021.2186,1877.5555,1361.8124,3418.2017,8.244441
2639.0728,962.74774,2199.8035,4257.0776,,,8.224229,821.1662,714.25903,1767.8514,1878.9584,3862.6777,1650.951,4807.998,1468.1685,2044.3334,1454.7117,2828.776
2950.8438,2168.126,1735.2032,18.997816,,,636.7481,138.75545,391.57434,5350.454,3470.164,2.1870878,1489.4939,2173.6938,1823.242,-1.4635571,3973.7605,2317.1567
3107.0583,1914.5455,2002.0411,508.50217,,,885.7826,779.5739,673.1567,3679.387,2649.6714,-1.0,1475.7603,1926.2545,3068.2224,1006.6491,3396.773,2.732117
2085.4268,1579.3387,2005.1096,6759.2637,,,993.87445,1026.272,955.6919,3001.8582,-3.1054928,1376.0751,2688.1118,1430.7501,1826.8341,6865.1753,23.554285,26.300909
1505.06,1866.5164,61.09378,2858.9639,,,8.871233,438.39758,960.9302,1605.0543,2217.0654,3354.9836,1408.7816,1250.3434,2410.2314,6.1613493,4946.02,1810.7797
3328.5544,2186.7607,1540.3923,35.530502,,,852.47876,166.10826,1490.304,2015.3091,2212.2102,808.81793,1867.8364,1520.8578,80.1367,1175.7903,10.1610155,5.1530666
2637.9558,4288.2354,2265.3638,1865.9366,,,21.867678,823.37366,1479.1317,1491.9933,3424.5232,3910.3196,1613.8815,2082.1494,1863.9998,4144.355,101.76879,3640.0735
3238.9646,1407.6462,2768.9314,96.507614,,,499.4087,0.26798844,1439.322,2295.321,4200.949,3101.2986,1017.47705,2033.5966,1285.1647,6057.7217,7.6103973,3792.088
3248.335,80.76947,2412.178,59.390865,,,1180.0592,1061.042,889.17035,5.623061,13.526699,2386.0295,1890.3563,2287.4534,1692.1489,214.29836,606.7704,3378.9868
2412.1814,2285.2856,2119.7456,1525.3632,,,683.6017,703.56006,979.02356,3442.1902,18.214842,1448.3066,1783.9592,1940.0875,1634.797,11.62148,916.1146,2.2484243
2470.436,1593.626,1316.3143,1717.9941,,,847.77454,952.7192,111.71601,10.030812,33.794876,2558.5833,859.6561,2251.4739,1794.5336,1191.3384,38.638897,3.3517456
1101.551,2501.7463,1564.8065,1936.8484,,,22.703894,518.3628,1179.8676,5.807717,2359.9482,4697.773,1605.6018,1054.538,1929.432,7.9978437,1139.5583,0.16323292
2418.6846,1589.2026,2348.0032,1637.4132,,,57.61862,416.9054,596.4682,-3.9115393,-13.577849,3047.9797,1060.4923,1663.3938,1530.137,13.388816,33.69409,9.6057625
1397.0974,1237.9108,2141.4907,2638.0527,,,1.3832197,1322.3447,1160.9861,182.76659,-10.277332,2.2916021,1633.4532,1691.7146,1.8364639,4995.883,7.7314873,5.2442136
2478.2869,2236.3916,2574.688,2510.1135,,,634.38354,948.23834,1014.3788,3516.4053,37.238403,34.949394,1849.9026,970.6104,1986.1057,8.209873,59.751526,3422.3716
3611.019,2242.5522,1958.7747,25.198776,,,771.545,374.35092,545.24817,3330.5278,2317.2942,72.34987,2278.6824,2174.014,1577.858,3467.6812,931.52985,8.720399
4998.845,1708.1233,2065.5852,21.378376,,,697.12964,1856.5292,102.31192,4467.018,3730.5303,1340.4637,2187.8525,2225.4736,2280.4937,-2.174416,6204.4434,4.4621806
1477.3188,1699.7352,1850.0522,846.144,,,610.5751,1498.7529,1184.1324,-29.069635,4891.517,112.190125,1807.6324,1488.6442,2371.253,334.74075,2422.5483,-3.3511627
2037.0013,1603.29,3114.083,1242.8896,,,357.02988,689.7789,599.22784,2490.2605,3004.4512,61.555756,2228.3447,1816.2716,1621.7465,17.380516,5754.0396,-5.496054
2114.7268,1611.8645,1832.5403,2336.4236,,,1127.6378,703.53094,1650.7253,449.78384,1952.0852,3085.3347,1663.9434,2010.5078,165.62717,3255.856,10.968197,3964.2295
2249.1077,1937.9832,16.004131,2280.0383,,,1063.548,1521.7484,534.6624,3224.5876,3408.7405,2.436002,1460.7379,1897.6956,1771.5564,-0.16856617,1156.3156,-2.7571673
1692.0553,3180.7705,2853.602,3694.5232,,,1299.109,818.87195,1033.4884,-3.7062309,17.841398,59.81588,1205.8258,122.529884,2139.6343,3.5410323,1678.0803,-7.965277
1753.4249,2508.331,1465.9839,1.3737581,,,40.479942,576.4846,185.89386,2492.0786,2365.4966,1920.1128,1192.1212,1918.0002,2366.43,9.603008,43.41486,14.111609
1953.4271,608.33405,2000.8519,1340.1462,,,1663.3198,630.15546,172.53056,1574.7881,2116.985,3259.285,2847.4482,2071.7932,1574.0648,-0.52565145,-4.1302924,8.292413
1874.8333,1416.2847,4052.3657,2210.7815,,,770.18243,1005.24756,1731.871,1510.2501,15.4508095,5.582087,2031.2915,2265.1526,2043.2734,3.5343595,2460.3748,6.5084243
41.52565,1506.794,1671.6338,2227.8452,,,1452.8954,870.81647,465.6501,2105.7349,3115.3604,11.130339,1923.1407,2773.9744,987.60547,4216.025,3314.5144,624.445
65.36541,1796.2329,1124.2484,3066.6045,,,1165.3778,189.5045,894.1963,3024.2063,4496.9585,3144.7837,1839.7593,1179.0409,1617.0996,1882.4708,133.62715,1354.6586
240.59373,1654.4796,2417.446,1603.3324,,,1155.9618,692.6667,1297.2457,1905.8326,1.4130878,4134.8213,2692.7488,1077.2919,2201.8774,6701.7017,1316.0835,1103.3168
4260.235,2726.484,3140.1194,2193.0063,,,1038.1481,1519.245,637.38434,2446.402,493.8973,2449.8535,2255.4783,1503.7709,2036.2386,2419.118,1910.8093,778.0255
3263.5488,2050.8164,2168.947,3872.9014,,,1933.6582,919.85175,1214.4882,-11.361191,4.554526,2936.5884,2322.2903,1965.9712,2087.6023,174.75383,3696.1218,3982.372
1820.3015,3374.8286,30.506294,848.54626,,,721.2507,806.73315,413.41486,2086.9407,28.701159,17.348047,2255.8772,1740.7438,1801.8977,26.241953,2753.531,-0.1487726
2440.4321,28.177185,2206.0894,1877.2928,,,13.168676,561.178,22.584692,46.18563,2356.3142,6.11999,2269.1228,1886.8184,1706.6833,-4.25047,-1.0,3074.8125
2198.35,1885.7206,1040.782,73.75203,,,799.52484,1140.7263,837.0003,14.5643215,2909.3586,1745.2062,1783.6337,-14.871653,1349.6802,503.84433,13.726885,0.53689206
3009.5247,3592.0564,2746.4998,1256.297,,,590.56696,779.0505,727.49884,2155.6833,13.902642,3104.403,1640.8031,1563.4993,2395.955,1766.0431,91.36899,6.267876
28.829248,2466.5022,-2.9436936,14.862101,,,1015.7737,821.3556,1581.838,11.529724,40.949497,1579.0248,4061.704,1682.2367,1823.5494,95.083244,6.951138,-2.613771
2003.3254,2111.0288,27.339268,34.522293,,,562.84045,912.03516,744.40515,1862.8379,1842.8286,53.31517,-1.1351888,1924.3711,3230.9575,7.381401,2066.3186,-7.8807235
